Date	Time	 Region 	 Prefecture 	City	 RF Cluster	Group Center 	vCU	vDU	Zone	Site	Cell	Band	Site Status	Site Category	ECGI	ENBID	1002-Max UE Num	1011-Sector DL Throughput (Mbps)	1013-Radio Network Availability Rate (%)	3150-DL PRB Utilization	3644-CCE Utilization (%)	4095-ERAB Rel PDSCH Utilization	3645-CCE Utilization AGG1 (%)	3646-CCE Utilization AGG2 (%)	3647-CCE Utilization AGG4 (%)	3648-CCE Utilization AGG8 (%)	0004-DL PRB Utilization_Generic	1685-Test_FDDL.RprtNbr.CQI	1775-Test_FDDL.Cqi1Nbr.CW	1777-Test_FDDL.Cqi2Nbr.CW	1779-Test_FDDL.Cqi3Nbr.CW	1785-Test_FDDL.Cqi4Nbr.CW	3072-Average CQI	3138-Average CQI Nom	3139-Average CQI Denom	1191-Average DL User Throughput (Mbps)	1192-Average UL User Throughput (Mbps)	3140-Average DL User Throughput Nom	3141-Average DL User Throughput Denom (Seconds)	3142-Average UL User Throughput Nom (bits)	3143-Average UL User Throughput Denom (Seconds)	4316-Average User Data Volume	1020-DL Traffic Volume (GB)	1021-UL Traffic Volume (GB)	1027-Total Traffic Volume (GB)	1196-Traffic Volume VOLTE	1084-DL  Transport BLER %	3146-DL IBLER % Nom	3147-DL IBLER % Denom	1085-UL Transport Bler %	3148-UL IBLER % Nom	3149-UL IBLER Denom	1058-UL RSSI (dBm)	5297-DL Average MCS	4389-Average User Data Volume	1640-Test_FDUL.64QamDstrbtnNbr	1634-Test_FDUL.16QamDstrbtnNbr	1632-Test_FDUL.QpskDstrbtnNbr	3169-DL Qpsk Distribution	3171-DL 16QAM Distribution	3174-DL 64 QAM Distribution	3167-DL QPSK Distribution Nom	3170-DL 16Qam Distribution NOM	3173-DL 64 QAM Distribution NOM	3168-Modulation Distribution DNOM	1787-Test_FDDL.Cqi5Nbr.CW	1789-Test_FDDL.Cqi6Nbr.CW	1791-Test_FDDL.Cqi7Nbr.CW	1793-Test_FDDL.Cqi8Nbr.CW	1796-Test_FDDL.Cqi9Nbr.CW	1799-Test_FDDL.Cqi10Nbr.CW	1801-Test_FDDL.Cqi11Nbr.CW	1803-Test_FDDL.Cqi12Nbr.CW	1805-Test_FDDL.Cqi13Nbr.CW	1806-Test_FDDL.Cqi14Nbr.CW	1807-Test_FDDL.Cqi15Nbr.CW
12/06/2020	12:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-CHIKUSA-HEIWAKOEN	Nagoyahigashiyama	UHN1AIC100400217	UHN1AIC101400435	NAGOYA	NNC2301000691	11	1800	ONAIR	Silver	4.40119E+12	360666	29	9.7658	100	15.2688	11.7842	-	11.2282	43.2519	45.5199	0	15.2688	0.7031	1150	1433	1461	1225	11.3333	510	45	11.1783	3.2018	6242669704	558.464	920422096	287.468	0.0001	0.8527	0.1328	0.9855	0	8.1784	105303	1287582	10.2509	60570	590874	-99.5139	15.6794	0.101	172087	237613	181199	11.58	50.4299	37.9901	85912	374140	281849	741901	1429	1401	1808	2331	3022	3972	5118	6142	3968	3618	9723
13/06/2020	22:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-CHIKUSA-HEIWAKOEN	Nagoyahigashiyama	UHN1AIC100400217	UHN1AIC101400435	NAGOYA	NNC2301000691	11	1800	ONAIR	Silver	4.40119E+12	360666	13	7.892	100	36.1195	12.9385	-	6.3757	72.0774	21.5468	0	36.1195	0.1562	312	384	407	380	10.4	104	10	8.165	1.8486	10107770288	1237.933	201173488	108.822	0.001	1.3309	0.0468	1.3776	0	7.7435	116299	1501890	8.8007	26519	301329	-100.5461	15.8313	0.697	27117	221634	52579	8.5779	48.8565	42.5656	123129	701294	610994	1435417	416	1117	1389	2308	3129	3014	3314	7654	2439	1197	2014
14/06/2020	13:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-CHIKUSA-HEIWAKOEN	Nagoyahigashiyama	UHN1AIC100400217	UHN1AIC101400435	NAGOYA	NNC2301000691	11	1800	ONAIR	Silver	4.40119E+12	360666	29	12.8406	100	10.9383	8.8406	-	10.049	43.9446	46.0064	0	10.9383	0.4375	491	578	687	675	11	308	28	16.519	6.5416	5836047000	353.294	891775440	136.324	0.0001	0.8307	0.1318	0.9625	0.1596	9.0769	94464	1040710	9.5513	37219	389676	-95.6372	18.4261	0.1138	262034	104247	23394	5.9512	27.207	66.8418	24092	110140	270591	404823	693	1253	1141	1063	1300	1667	2338	3308	3615	3825	10872
15/06/2020	15:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-CHIKUSA-HEIWAKOEN	Nagoyahigashiyama	UHN1AIC100400217	UHN1AIC101400435	NAGOYA	NNC2301000691	11	1800	ONAIR	Silver	4.40119E+12	360666	24	4.0068	100	11.3855	33.854	-	1.4985	4.7824	93.7191	0	11.3855	0.3906	522	675	737	705	10.56	264	25	10.0105	3.2024	3038744656	303.556	8780231184	2741.73	0.0003	0.4775	1.107	1.5845	0	9.4664	129930	1372537	9.8168	289666	2950709	-106.498	16.8355	0.2519	100626	1008737	1841328	7.18	42.654	50.166	76044	451749	531309	1059102	754	1390	1090	1484	2696	3925	6182	9738	4822	2892	7239
16/06/2020	13:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-CHIKUSA-HEIWAKOEN	Nagoyahigashiyama	UHN1AIC100400217	UHN1AIC101400435	NAGOYA	NNC2301000691	11	1800	ONAIR	Silver	4.40119E+12	360666	28	14.6036	100	24.2537	14.9268	-	5.9667	37.527	56.5063	0	24.2537	0.625	919	1145	1227	1252	11.35	454	40	15.6295	2.6463	14121121552	903.49	385293976	145.599	0.0002	1.8558	0.0683	1.9241	0.7382	8.2418	155758	1889848	8.9719	40519	451622	-98.4034	19.4798	0.2189	182519	174571	94511	5.0142	21.725	73.2608	64217	278233	938256	1280706	1297	1549	2079	3175	5145	4652	5622	7103	6968	5715	15170
17/06/2020	12:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-CHIKUSA-HEIWAKOEN	Nagoyahigashiyama	UHN1AIC100400217	UHN1AIC101400435	NAGOYA	NNC2301000691	11	1800	ONAIR	Silver	4.40119E+12	360666	31	16.0734	100	16.9576	10.9451	-	9.2487	49.9029	40.8484	0	16.9576	0.5312	1284	1269	1405	1424	11.4706	390	34	18.374	3.2086	11380546632	619.383	446202296	139.063	0.0002	1.5026	0.0738	1.5764	0	8.1685	119450	1462325	9.2666	41213	444749	-97.9717	20.4983	0.1514	192724	169444	82597	5.6558	15.2167	79.1275	59020	158791	825721	1043532	1442	1921	2286	2503	2652	2949	4272	6293	7504	7514	13885
11/06/2020	19:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-CHIKUSA-HEIWAKOEN	Nagoyahigashiyama	UHN1AIC100400217	UHN1AIC101400435	NAGOYA	NNC2301000691	12	1800	ONAIR	Silver	4.40119E+12	360666	17	10.2499	100	16.1448	11.2899	-	19.3281	49.6577	31.0142	0	16.1448	0.25	557	623	715	878	12.0625	193	16	12.2193	8.5726	6318975832	517.132	3658785016	426.799	0.0005	0.9526	0.4971	1.4497	0.0094	9.4152	132587	1408227	9.9651	78276	785504	-90.6465	17.1286	0.3338	561221	155353	68892	5.2394	35.6686	59.0921	52411	356803	591115	1000329	935	1120	880	937	1319	2298	5416	15854	11369	2237	5351
12/06/2020	18:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-CHIKUSA-HEIWAKOEN	Nagoyahigashiyama	UHN1AIC100400217	UHN1AIC101400435	NAGOYA	NNC2301000691	12	1800	ONAIR	Silver	4.40119E+12	360666	21	15.5195	100	14.1555	9.3292	-	10.6275	48.0609	41.3116	0	14.1555	0.3281	892	1014	1244	1331	11.381	239	21	18.8781	5.0162	9258675024	490.445	768882792	153.279	0.0003	1.223	0.1231	1.3461	0	7.1801	86338	1202463	10.2407	40930	399681	-98.4611	21.6148	0.2309	105566	241321	52748	3.9741	15.3015	80.7244	29655	114181	602371	746207	1428	1871	1623	1735	2080	3010	3776	6814	6264	4932	12800
13/06/2020	13:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-CHIKUSA-HEIWAKOEN	Nagoyahigashiyama	UHN1AIC100400217	UHN1AIC101400435	NAGOYA	NNC2301000691	12	1800	ONAIR	Silver	4.40119E+12	360666	21	13.34	100	12.8509	10.8408	-	18.0431	46.222	35.735	0	12.8509	0.375	604	652	738	802	12.4167	298	24	18.4868	6.1967	7442394896	402.579	2219044224	358.101	0.0004	1.0484	0.3139	1.3623	0.0812	7.3441	96947	1320075	9.8785	73046	739443	-99.2468	21.4272	0.2698	137340	563037	39114	2.6811	13.857	83.462	25125	129856	782137	937118	838	1045	1103	1144	1274	1536	1810	2956	5019	7028	38936
14/06/2020	18:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-CHIKUSA-HEIWAKOEN	Nagoyahigashiyama	UHN1AIC100400217	UHN1AIC101400435	NAGOYA	NNC2301000691	12	1800	ONAIR	Silver	4.40119E+12	360666	18	11.5189	100	16.1586	10.3504	-	22.0027	51.3856	26.6117	0	16.1586	0.375	389	465	495	553	11.75	282	24	13.7538	8.0768	7564560656	549.998	3031725760	375.363	0.0004	1.0105	0.417	1.4275	0	8.0532	104192	1293804	9.8123	73055	744521	-98.0403	17.8366	0.3149	124515	602829	17122	3.6637	36.072	60.2643	33790	332692	555818	922300	581	852	649	715	912	1244	2522	6599	8903	5030	18012
15/06/2020	21:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-CHIKUSA-HEIWAKOEN	Nagoyahigashiyama	UHN1AIC100400217	UHN1AIC101400435	NAGOYA	NNC2301000691	12	1800	ONAIR	Silver	4.40119E+12	360666	15	18.7021	100	13.3234	8.3577	-	16.881	53.2596	29.8595	0	13.3234	0.2031	336	416	487	568	12.6923	165	13	24.503	7.2643	10774455240	439.72	1620924104	223.137	0.0007	1.4054	0.2389	1.6442	0	6.3988	78948	1233792	9.5555	45602	477235	-101.0657	22.3499	0.5134	33356	442611	1268	3.1941	12.4632	84.3427	37960	148117	1002357	1188434	548	678	675	744	888	1936	3577	12138	11554	4541	11060
16/06/2020	19:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-CHIKUSA-HEIWAKOEN	Nagoyahigashiyama	UHN1AIC100400217	UHN1AIC101400435	NAGOYA	NNC2301000691	12	1800	ONAIR	Silver	4.40119E+12	360666	18	9.9663	100	27.5291	14.2198	-	8.9484	66.3825	24.669	0	27.5291	0.2969	571	605	625	743	10.5789	201	19	11.2777	2.5313	10048054736	890.97	532719528	210.454	0.0005	1.5239	0.0891	1.613	0	8.5314	168430	1974245	9.8944	52441	530005	-98.3709	18.6785	0.3712	208707	168413	152879	2.7313	23.7086	73.5601	27448	238255	739228	1004931	853	861	995	1203	1396	1821	2502	4133	6838	5434	7294
17/06/2020	09:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-CHIKUSA-HEIWAKOEN	Nagoyahigashiyama	UHN1AIC100400217	UHN1AIC101400435	NAGOYA	NNC2301000691	12	1800	ONAIR	Silver	4.40119E+12	360666	18	12.7884	100	22.3352	11.1294	-	7.1364	67.3551	25.5086	0	22.3352	0.25	674	784	909	1196	12.125	194	16	14.4419	3.5632	10936896296	757.302	322383192	90.477	0.0005	1.5262	0.0661	1.5923	0	8.1783	152307	1862336	10.0055	33117	330989	-96.8768	17.9989	0.3692	150554	161347	19080	3.7142	30.5806	65.7052	66609	548418	1178326	1793353	1208	1716	1359	1466	1840	2867	4909	12514	13083	8389	7514
11/06/2020	09:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	7	1800	ONAIR	Bronze	4.40119E+12	360667	26	9.7295	100	24.1429	16.898	-	13.8849	57.0895	29.0256	0	24.1429	0.4062	704	735	846	960	10.8462	282	26	10.1453	9.4306	9515660568	937.937	7704053944	816.925	-0.0018	1.2421	0.9885	2.2306	8.4121	8.1285	159663	1964240	9.5263	103948	1091174	-87.7725	16.4471	0.4806	700337	318128	72719	12.8878	39.9962	47.1161	228367	708719	834881	1771967	1076	1579	2249	3999	4729	5458	7059	8617	7369	4483	9036
12/06/2020	22:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	7	1800	ONAIR	Bronze	4.40119E+12	360667	19	8.1813	100	64.0863	31.7194	-	2.5627	41.8937	55.5436	0	64.0863	0.4062	1581	768	1159	723	9.8077	255	26	8.0601	1.0968	19336527800	2399.042	539528816	491.904	0.0006	2.4988	0.1158	2.6146	0	8.099	272474	3364298	9.6792	90237	932280	-99.3085	12.1693	0.4144	247528	230412	454349	26.7434	66.3021	6.9545	69084	171273	17965	258322	1133	2611	3840	4404	5295	4889	4131	3261	1581	2405	1929
13/06/2020	15:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	7	1800	ONAIR	Bronze	4.40119E+12	360667	28	6.0685	100	49.7028	33.0007	-	5.8806	44.979	49.1405	0	49.7028	0.5312	1039	1464	1440	1613	9.1176	310	34	6.0186	4.8853	11683702736	1941.252	7715648232	1579.346	-0.0027	1.5262	1.0007	2.5269	17.376	8.2979	246526	2970939	9.2618	199093	2149623	-99.4439	12.5748	0.3299	429694	1207837	512093	28.0758	56.0689	15.8554	735680	1469193	415464	2620337	2376	5354	8170	13254	15983	14281	10891	8021	4340	2409	3480
14/06/2020	10:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	7	1800	ONAIR	Bronze	4.40119E+12	360667	21	14.7685	100	18.247	13.2168	-	1.8722	16.0313	82.0965	0	18.247	0.2344	672	677	792	838	9.2	138	15	15.5612	2.3102	10549805808	677.956	310994760	134.617	0.0005	1.3546	0.055	1.4097	0	7.7053	91878	1192401	10.2252	29622	289695	-94.589	13.1833	0.345	115821	54113	119780	24.2877	53.7105	22.0019	34437	76155	31196	141788	908	1461	1877	1948	1869	2663	2245	1556	1052	826	1237
15/06/2020	19:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	7	1800	ONAIR	Bronze	4.40119E+12	360667	23	6.6047	100	35.7296	18.9588	-	2.509	35.6274	61.8636	0	35.7296	0.3906	556	612	721	739	8.96	224	25	6.7214	5.1994	8804919896	1309.984	1229533024	236.477	0.0004	1.1299	0.1753	1.3052	0	7.542	107926	1430996	10.0804	49515	491203	-96.7236	14.7813	0.2721	216065	198189	76837	16.4188	54.108	29.4732	60640	199838	108854	369332	993	1620	1607	2081	2644	2944	2487	1882	1442	985	1712
16/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	7	1800	ONAIR	Bronze	4.40119E+12	360667	18	5.6323	100	60.4956	28.3569	-	1.6908	34.1677	64.1415	0	60.4956	0.25	839	940	1052	1121	8.1875	131	16	5.6072	1.1994	12501674488	2229.559	267026968	222.632	0.0005	1.5872	0.0564	1.6436	0.1045	7.1429	195864	2742063	9.61	47807	497473	-97.9744	14.6113	0.3544	135233	113095	249182	14.9758	54.9915	30.0326	38628	141843	77465	257936	1347	1532	2573	3640	3189	2624	3043	2074	1066	1120	1153
17/06/2020	10:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	7	1800	ONAIR	Bronze	4.40119E+12	360667	15	8.7272	100	35.5505	13.8575	-	8.1612	69.055	22.7838	0	35.5505	0.125	571	617	742	769	9.25	74	8	9.5044	3.8595	12661521552	1332.18	804178440	208.366	0.0009	1.6455	0.1427	1.7882	0	8.7522	215389	2460965	10.2474	41916	409041	-97.1764	13.5568	0.6802	24569	334505	50009	9.7779	78.8175	11.4046	235376	1897313	274534	2407223	924	1784	3451	7966	11248	5460	2391	1550	945	846	1851
11/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	8	1800	ONAIR	Bronze	4.40119E+12	360667	18	8.0125	100	77.4275	24.5146	-	4.689	77.3305	17.9805	0	77.4275	0.2031	692	650	764	685	10.1538	132	13	8.0251	1.6541	22612800384	2817.742	291646760	176.314	0.001	2.8399	0.0773	2.9172	0	8.2098	225882	2751364	9.8042	46843	477785	-99.9081	13.7846	0.7388	142938	204593	130250	17.2953	59.2009	23.5038	48082	164582	65342	278006	806	1195	1380	2074	2290	2425	2395	1963	1244	834	1137
12/06/2020	20:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	8	1800	ONAIR	Bronze	4.40119E+12	360667	21	6.8759	100	21.9232	12.8464	-	18.5036	55.1776	26.3188	0	21.9232	0.2969	582	634	757	778	10	190	19	7.9924	7.1478	5297279104	662.786	3415022808	477.77	0.0004	0.8044	0.4459	1.2503	0	7.4161	84527	1139781	9.9227	87281	879608	-99.9874	15.8748	0.2788	503195	322830	53518	14.5845	47.7892	37.6264	23099	75689	59593	158381	735	921	1050	1430	1663	1607	1292	1602	1349	1027	2893
13/06/2020	17:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	8	1800	ONAIR	Bronze	4.40119E+12	360667	25	8.93	100	56.8523	23.5313	-	2.9915	51.8744	45.1341	0	56.8523	0.3125	1190	1288	1430	1656	9.7	194	20	8.6228	2.0414	18784541232	2178.474	338193200	165.668	0.0006	2.3727	0.0848	2.4575	0	7.9152	181529	2293435	9.7827	46830	478700	-98.5787	15.1262	0.4327	168427	190757	119540	20.1514	45.8742	33.9744	51123	116380	86191	253694	1748	1892	2295	2907	2863	2817	2775	2616	1866	1832	2977
14/06/2020	14:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	8	1800	ONAIR	Bronze	4.40119E+12	360667	22	7.8042	100	25.6563	14.7515	-	12.4494	49.967	37.5836	0	25.6563	0.2969	750	803	918	972	10.0526	191	19	8.7378	3.5346	7494714240	857.734	1550182888	438.575	0.0003	1.0655	0.212	1.2775	0	6.9702	94291	1352776	9.5907	76158	794085	-100.3081	16.4812	0.2411	167385	426160	200490	11.2491	44.4482	44.3027	35580	140586	140126	316292	961	1255	1579	2470	2613	2970	2685	2961	1364	1197	2388
15/06/2020	20:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	8	1800	ONAIR	Bronze	4.40119E+12	360667	23	9.923	100	10.2599	8.3142	-	4.1347	30.0457	65.8196	0	10.2599	0.2656	726	868	1011	1110	10.2941	175	17	11.1788	2.2713	3990106216	356.936	214232544	94.32	0.0002	0.5206	0.0369	0.5576	0	8.2658	52382	633722	11.5849	27495	237334	-95.7876	17.4778	0.1174	87812	74100	75412	8.3304	43.1032	48.5664	11912	61635	69447	142994	1070	1113	1199	1131	1338	1658	1985	1850	1490	1610	1992
16/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	8	1800	ONAIR	Bronze	4.40119E+12	360667	20	8.2389	100	10.7488	7.3202	-	3.7905	26.4458	69.7637	0	10.7488	0.2812	1024	1037	1220	1331	9.5	171	18	8.7171	2.1949	3298416024	378.386	81160400	36.976	0.0002	0.4341	0.0179	0.452	0	7.1521	43070	602204	10.8725	16520	151943	-95.6739	11.7198	0.1121	71939	54014	25926	33.5043	56.5351	9.9605	37095	62594	11028	110717	1302	1370	1488	1984	2150	2415	2345	1822	1522	1207	1320
17/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	8	1800	ONAIR	Bronze	4.40119E+12	360667	20	9.2261	100	16.6605	9.6943	-	4.8407	40.4623	54.6971	0	16.6605	0.3281	1382	1622	1721	1725	9.9524	209	21	9.5869	2.194	5681459448	592.63	151399424	69.005	0.0002	0.7372	0.0282	0.7654	0	5.9577	53746	902120	11.5306	25352	219868	-96.5744	12.1658	0.1609	76424	85548	57883	35.8066	48.264	15.9294	152324	205319	67765	425408	2039	1969	2190	2975	3207	3481	4200	3429	2181	1863	2338
11/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	9	1800	ONAIR	Bronze	4.40119E+12	360667	11	15.26	100	48.6655	14.3432	-	6.4161	77.0186	16.5654	0	48.6655	0.1094	671	685	731	702	12.4286	87	7	15.8868	4.2014	26258932400	1652.878	375592584	89.396	0.0023	3.4808	0.1157	3.5964	0	4.2334	90695	2142362	9.9249	32248	324920	-101.0416	24.3778	1.6504	5316	318838	784	0.8013	5.481	93.7177	17154	117336	2006303	2140793	719	746	1188	1916	2029	2268	2901	3627	4464	4029	10689
12/06/2020	01:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	9	1800	ONAIR	Bronze	4.40119E+12	360667	14	15.2906	100	77.4327	19.9417	-	5.2118	82.9665	11.8217	0	77.4327	0.1562	1144	1252	1349	1334	12.7	127	10	15.631	4.105	42135108408	2695.613	329743624	80.328	0.0027	5.3814	0.1659	5.5472	0	0.5607	16356	2917053	9.8022	36164	368936	-100.1364	26.3574	1.9445	38460	328911	1545	0.2173	0.2307	99.552	6333	6725	2901776	2914834	1412	1369	1397	1246	1151	1176	1513	2279	2872	1651	25861
13/06/2020	02:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	9	1800	ONAIR	Bronze	4.40119E+12	360667	12	22.3315	100	25.1477	9.676	-	5.9483	69.3451	24.7067	0	25.1477	0.125	859	959	1074	1193	12.625	101	8	23.6838	5.5772	22142471312	934.922	354550632	63.571	0.0018	2.9025	0.0919	2.9944	0	8.4691	163732	1933279	10.1878	21284	208916	-97.9971	23.7083	1.3122	53056	154858	1003	0.3033	2.5445	97.1522	5856	49134	1875966	1930956	1191	1248	1115	1014	1271	1365	1628	4699	7686	5061	17696
14/06/2020	05:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	9	1800	ONAIR	Bronze	4.40119E+12	360667	11	15.614	100	97.4543	23.7041	-	3.9109	86.3167	9.7724	0	97.4543	0.125	721	871	1142	1117	12.5	100	8	15.819	5.4974	55284127920	3494.783	572237056	104.092	0.0044	6.9149	0.1966	7.1115	0	2.1762	80518	3699954	9.7635	35199	360517	-101.262	25.9033	3.1843	6190	354035	293	0.2464	0.9549	98.7988	9109	35305	3652991	3697405	1111	1029	1063	1162	1514	1690	1963	2664	3575	16155	4198
15/06/2020	20:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	9	1800	ONAIR	Bronze	4.40119E+12	360667	13	16.8027	100	24.1639	12.5216	-	6.7344	55.1658	38.0998	0	24.1639	0.25	1130	1286	1511	1566	11.9375	191	16	18.3573	4.1854	14381880136	783.444	440572928	105.263	0.0008	2.1039	0.1006	2.2045	0	6.8813	119143	1731415	9.9065	37122	374723	-94.0682	23.8279	0.5801	197977	174578	2164	0.6918	4.0424	95.2658	10715	62613	1475587	1548915	1635	1521	1653	1628	2724	3473	4666	9824	12820	5830	13983
16/06/2020	19:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	9	1800	ONAIR	Bronze	4.40119E+12	360667	17	23.7347	100	27.2025	11.0095	-	6.3077	65.3718	28.3206	0	27.2025	0.2031	1874	1958	2275	2369	11.6154	151	13	24.877	6.1637	25240472656	1014.609	575322992	93.341	0.0012	3.2198	0.1061	3.3259	0	5.9595	125103	2099230	9.9231	27563	277765	-92.352	24.064	0.882	123052	148547	6161	1.1945	4.6616	94.1439	24531	95732	1933384	2053647	2423	2663	2399	2309	2541	3537	4526	5804	13831	7325	13231
17/06/2020	20:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-NISHI-OTAI	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000247	9	1800	ONAIR	Bronze	4.40119E+12	360667	17	15.4457	100	9.2547	5.737	-	4.5842	39.205	56.2108	0	9.2547	0.1875	1774	2017	2254	2311	10	120	12	17.3029	4.358	4982438432	287.954	101640688	23.323	0.0003	0.6761	0.0273	0.7034	0	5.9179	32722	552928	10.0272	12698	126635	-93.6708	22.073	0.2306	34480	90109	2046	2.4233	12.8382	84.7386	12128	64253	424103	500484	2312	2402	2441	2520	2911	2692	3584	5039	5782	2704	6401
11/06/2020	22:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-KITA-KUROKAWA	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000228	10	1800	ONAIR	Critical	4.40119E+12	360667	15	11.6499	100	53.7834	17.2576	-	5.0864	80.044	14.8697	0	53.7834	0.1562	53	71	91	97	10.8	108	10	11.7858	2.9838	23501888608	1994.077	356360200	119.43	0.0017	2.9633	0.092	3.0554	0	8.4823	221209	2607900	9.947	32649	328230	-98.3869	11.4402	1.2331	186236	101582	40377	40.8488	42.5043	16.6469	7921	8242	3228	19391	140	101	112	215	170	160	204	203	191	116	144
12/06/2020	09:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-KITA-KUROKAWA	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000228	10	1800	ONAIR	Critical	4.40119E+12	360667	13	8.7688	100	4.5432	4.3636	-	3.9802	22.5213	73.4985	0	4.5432	0.125	92	122	116	143	9.875	79	8	9.897	2.8888	1324391272	133.818	96289320	33.332	0.0002	0.1767	0.016	0.1927	0	6.426	16055	249843	11.3332	9666	85289	-96.3482	8.9522	0.1219	40258	23446	21576	53.7425	44.2117	2.0458	23249	19126	885	43260	273	257	304	688	480	304	219	171	121	164	116
13/06/2020	22:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-KITA-KUROKAWA	Joshin	UHN1AIC100400218	UHN1AIC101400437	NAGOYA	NNC2301000228	10	1800	ONAIR	Critical	4.40119E+12	360667	13	8.33	100	60.6284	17.4883	-	3.5243	77.6604	18.8153	0	60.6284	0.1562	128	146	214	214	9.9	99	10	8.4536	1.4499	18320871416	2167.228	149950680	103.422	0.0014	2.3011	0.0336	2.3348	0	8.285	181210	2187195	9.9308	27757	279503	-102.0341	16.5258	1.0415	20679	183420	75431	10.9191	37.1321	51.9488	230091	782463	1094687	2107241	404	822	1081	1647	2196	2435	6096	3800	727	451	258
